date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:05:30	138100/138100	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:35%20GMT	https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=2&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_delta=10	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao59cf.html	(from https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao)
15:05:31	151117/151117	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:36%20GMT	https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=2&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_delta=20	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giaof5c4.html	(from https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao)
15:05:32	165547/165547	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:37%20GMT	https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=2&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_delta=30	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao22aa.html	(from https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao)
15:05:33	193690/193690	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:38%20GMT	https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=2&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_delta=50	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao17d5.html	(from https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao)
15:05:35	226157/226157	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:39%20GMT	https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=2&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_delta=75	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giaoaa51.html	(from https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao)
15:05:36	134170/134170	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:40%20GMT	https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=2&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_VjUEgNdPSTEV_cur=121	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao4b1b.html	(from https://hoilhpn.org.vn/web/guest/phu-nu-dtts-ton-giao)
15:05:37	126862/126862	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:41%20GMT	https://hoilhpn.org.vn/truyen-thong-van-hoa	E:/Task/Pj/HoiPN/hoilhpn.org.vn/truyen-thong-van-hoa.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:37	0/-1	---M--	301	error ('')			https://hoilhpn.org.vn/web/guest/trang-chu	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/trang-chu.6be.delayed	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:38	128291/128291	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:42%20GMT	https://hoilhpn.org.vn/en/truyen-thong-van-hoa	E:/Task/Pj/HoiPN/hoilhpn.org.vn/en/truyen-thong-van-hoa.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:38	103716/103716	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:43%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/khai-mac-trien-lam-theo-dau-chan-%c4%91ai-tuong-tai-bao-tang-tinh-nghe-an-63448-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/khai-mac-trien-lam-theo-dau-chan-%c4%91ai-tuong-tai-bao-tang-tinh-nghe-an-63448-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:39	103668/103668	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:44%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/nhung-phu-nu-giu-lua-van-hoa-muong-o-nho-quan-ninh-binh-63346-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/nhung-phu-nu-giu-lua-van-hoa-muong-o-nho-quan-ninh-binh-63346-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:40	109612/109612	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:45%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/soi-noi-huong-ung-tuan-le-ao-dai-gop-phan-lan-toa-tinh-yeu-voi-ao-dai-63427-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/soi-noi-huong-ung-tuan-le-ao-dai-gop-phan-lan-toa-tinh-yeu-voi-ao-dai-63427-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:40	124165/124165	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202024%2002:55:44%20GMT	https://hoilhpn.org.vn/documents/20182/6299554/13_Mar_2024_025544_GMT7_hb.jpg/8ceb416b-2503-4989-82bb-27212612c29a	E:/Task/Pj/HoiPN/hoilhpn.org.vn/documents/20182/6299554/13_Mar_2024_025544_GMT7_hb.jpg/13_Mar_2024_025544_GMT7_hb.jpg	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:41	294953/294953	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Dec%202023%2016:08:03%20GMT	https://hoilhpn.org.vn/documents/20182/6134282/17_Dec_2023_160803_GMTPN_bathuoc_giu_nghe.jpg/6a74b85f-fad0-4f67-a960-65cc0af0c5a0	E:/Task/Pj/HoiPN/hoilhpn.org.vn/documents/20182/6134282/17_Dec_2023_160803_GMTPN_bathuoc_giu_nghe.jpg/17_Dec_2023_160803_GMTPN_bathuoc_giu_nghe.jpg	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:43	101895/101895	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:47%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/-hoa-si-ban-lang-lam-nen-di-san-quoc-gia-61664-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/-hoa-si-ban-lang-lam-nen-di-san-quoc-gia-61664-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:44	315432/315432	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Dec%202023%2007:46:24%20GMT	https://hoilhpn.org.vn/documents/20182/6130643/16_Dec_2023_074624_GMTpn_mong_hsi.jpg/f55c4632-fcd9-4599-91ce-74e64962c045	E:/Task/Pj/HoiPN/hoilhpn.org.vn/documents/20182/6130643/16_Dec_2023_074624_GMTpn_mong_hsi.jpg/16_Dec_2023_074624_GMTpn_mong_hsi.jpg	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:45	4364471/4364471	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:46%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/%c4%91ong-bao-thai-o-ba-thuoc-giu-nghe-det-tho-cam-61808-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/%c4%91ong-bao-thai-o-ba-thuoc-giu-nghe-det-tho-cam-61808-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:45	335892/335892	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Dec%202023%2016:15:58%20GMT	https://hoilhpn.org.vn/documents/20182/6134303/17_Dec_2023_161557_GMTdet_tanson.jpg/f740373c-1be3-4589-ac07-65dc962104db	E:/Task/Pj/HoiPN/hoilhpn.org.vn/documents/20182/6134303/17_Dec_2023_161557_GMTdet_tanson.jpg/17_Dec_2023_161557_GMTdet_tanson.jpg	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:47	106435/106435	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:50%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/giu-net-que-huong-trong-tam-hon-tre-nho-61728-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/giu-net-que-huong-trong-tam-hon-tre-nho-61728-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:47	2782440/2782440	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:48%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/no-luc-hoi-sinh-nghe-det-tho-cam-dan-toc-muong-o-tan-son-61809-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/no-luc-hoi-sinh-nghe-det-tho-cam-dan-toc-muong-o-tan-son-61809-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:47	383630/383630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Dec%202023%2004:29:42%20GMT	https://hoilhpn.org.vn/documents/20182/6132554/17_Dec_2023_042942_GMTgiu_que_huong_tam_hon_tre.jpg/19622d3c-738e-4277-864b-b9edbec475fb	E:/Task/Pj/HoiPN/hoilhpn.org.vn/documents/20182/6132554/17_Dec_2023_042942_GMTgiu_que_huong_tam_hon_tre.jpg/17_Dec_2023_042942_GMTgiu_que_huong_tam_hon_tre.jpg	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:48	106837/106837	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:52%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/lao-cai-hanh-trinh-gin-giu-nghe-tho-cam-cua-nguoi-la-chi-60508-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/lao-cai-hanh-trinh-gin-giu-nghe-tho-cam-cua-nguoi-la-chi-60508-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:49	51300/51300	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Nov%202023%2002:02:38%20GMT	https://hoilhpn.org.vn/documents/20182/6067356/30_Nov_2023_020238_GMTla_chi_1.jpg/f993ff53-f388-45dd-b064-4d3cc7aa6be1	E:/Task/Pj/HoiPN/hoilhpn.org.vn/documents/20182/6067356/30_Nov_2023_020238_GMTla_chi_1.jpg/30_Nov_2023_020238_GMTla_chi_1.jpg	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:50	104223/104223	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:54%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/nu-hoa-si-8x-voi-khao-khat-bao-ton-chat-lieu-ve-tranh-truyen-thong-60441-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/nu-hoa-si-8x-voi-khao-khat-bao-ton-chat-lieu-ve-tranh-truyen-thong-60441-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:52	220621/220621	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Dec%202023%2004:36:50%20GMT	https://hoilhpn.org.vn/documents/20182/6132588/17_Dec_2023_043650_GMTgom_laithieu.jpg/a201aef5-74a2-4ef0-970d-e5181172d56a	E:/Task/Pj/HoiPN/hoilhpn.org.vn/documents/20182/6132588/17_Dec_2023_043650_GMTgom_laithieu.jpg/17_Dec_2023_043650_GMTgom_laithieu.jpg	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:52	1236098/1236098	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:55%20GMT	https://hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/ve-lai-voi-gom-thu-cong-lai-thieu-61730-4513.html	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/tin-chi-tiet/-/chi-tiet/ve-lai-voi-gom-thu-cong-lai-thieu-61730-4513.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:53	149111/149111	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:56%20GMT	https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=1&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_cur=1	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/truyen-thong-van-hoaedcf.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:54	151407/151407	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:57%20GMT	https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=1&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_cur=2	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/truyen-thong-van-hoadd3a.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:55	153053/153053	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:58%20GMT	https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=1&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_cur=3	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/truyen-thong-van-hoa4099.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:56	153626/153626	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:05:59%20GMT	https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=1&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_cur=4	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/truyen-thong-van-hoa0029.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:57	155354/155354	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:06:00%20GMT	https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=1&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_cur=5	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/truyen-thong-van-hoa2638.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:58	157543/157543	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:06:01%20GMT	https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=1&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_cur=6	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/truyen-thong-van-hoae52d.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
15:05:59	158168/158168	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2008:06:02%20GMT	https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa?p_p_id=CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-3&p_p_col_count=1&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_delta=10&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_keywords=&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_advancedSearch=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_andOperator=true&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_resetCur=false&_CmsViewTinTrangChuyenMuc_WAR_CmsViewEcoITportlet_INSTANCE_2ONnHXYkuJ66_cur=7	E:/Task/Pj/HoiPN/hoilhpn.org.vn/web/guest/truyen-thong-van-hoa73ed.html	(from https://hoilhpn.org.vn/web/guest/truyen-thong-van-hoa)
